train_loss,main_type_acc,attrs_acc,correctness
2.8741362681207447,0.8481355932203389,0.25062429378531076,0.0006779661016949153
1.4914027692183205,0.8545762711864406,0.6513502824858757,0.867457627118644
1.066656689685972,0.7766101694915254,0.6166186440677967,0.9006779661016949
1.4600094816768947,0.7691525423728813,0.583590395480226,0.7613559322033898
1.7810800925059163,0.8301694915254237,0.640135593220339,0.792542372881356
1.3569125910492048,0.8684745762711864,0.6054096045197741,0.707457627118644
1.5037713895511369,0.8030508474576271,0.6043389830508474,0.6196610169491525
1.5339983477176207,0.84,0.6509604519774012,0.8013559322033899
1.4340099606096097,0.8355932203389831,0.6497316384180791,0.8677966101694915
1.5006067645128653,0.8525423728813559,0.6210423728813559,0.8901694915254237
0.6719033357525326,0.9074576271186441,0.7565790960451977,0.9847457627118644
0.4921763286642406,0.9030508474576271,0.7627937853107345,0.9938983050847457
0.4628188200699894,0.9033898305084745,0.7611638418079096,0.9925423728813559
0.42130676030343317,0.9115254237288135,0.7705988700564971,0.9932203389830508
0.4013006761568882,0.9111864406779661,0.7655282485875706,0.9938983050847457
0.36129526548978425,0.9077966101694915,0.756231638418079,0.9922033898305085
0.3815877076805286,0.903728813559322,0.7661497175141244,0.9938983050847457
0.36198142877496453,0.9111864406779661,0.7686384180790962,0.9908474576271187
0.3397132295953191,0.911864406779661,0.7797005649717514,0.9952542372881356
0.31207039378299983,0.9142372881355932,0.77295197740113,0.9942372881355932
0.31526595423929393,0.9189830508474576,0.7871073446327683,0.9949152542372881
0.3012053390215758,0.9132203389830509,0.7865677966101695,0.995593220338983
0.2789223236537984,0.92,0.7919915254237289,0.9966101694915255
0.27759113637528016,0.92,0.7949491525423729,0.9969491525423729
0.2745604564881195,0.9183050847457627,0.7927288135593221,0.9972881355932204
0.2662526024505496,0.9189830508474576,0.7899067796610171,0.9962711864406779
0.2578957786216684,0.92,0.7930000000000001,0.9959322033898305
0.263174676326225,0.9233898305084746,0.7976412429378531,0.9966101694915255
0.25919654393447156,0.9196610169491526,0.792271186440678,0.9962711864406779
0.2664738992411319,0.9213559322033898,0.7957853107344632,0.9966101694915255
0.25808110265263723,0.9223728813559322,0.7960282485875706,0.9969491525423729
0.26182826988034597,0.9233898305084746,0.796635593220339,0.9966101694915255
0.2502302072800534,0.9220338983050848,0.7962118644067796,0.9966101694915255
0.25221600043384923,0.920677966101695,0.7957570621468928,0.9966101694915255
0.25100948158449127,0.9216949152542373,0.7959717514124294,0.9966101694915255
0.2605934146811943,0.9223728813559322,0.7971214689265538,0.9966101694915255
0.25584477258582966,0.9220338983050848,0.7967824858757062,0.9966101694915255
0.2571941453497857,0.9216949152542373,0.7960028248587571,0.9966101694915255
0.247574161697665,0.920677966101695,0.7954632768361583,0.9966101694915255
0.252520190551877,0.9213559322033898,0.7962401129943503,0.9966101694915255
